,0,1,2,3,4,5
0,-0.16283746443078756,0.5488988076184674,0.25018129101163156,-0.07890965607578487,0.4595326136969692,-0.4302283689177552
1,-0.2933028315205569,0.22117051149870515,0.5408415320048745,-0.07890965514301561,0.008054940422366107,0.019251869732215817
2,-0.32010421850314164,-1.5708493917147452,0.7188081304073611,-0.0789096573446731,-0.5239616010436718,0.32836425626917215
3,-1.3292193149767917,1.5155135575842624,1.6554153148872461,0.09425660982783467,-1.9569683804028903,2.3722068098147426
4,0.8744318865492859,1.09971271822255,1.0597601899413185,-0.07890965631735061,1.4376059717181453,-1.3658884797218942
5,-0.27862100543884355,-0.31685186991899394,0.19755584511880703,-0.07890965828425646,0.031239012690714194,-0.14069578703274566
6,-0.31759928012758937,-0.7966972359863965,-1.3316912820554836,-0.07890965655688066,-0.3569262794685991,0.25543859079198633
7,-0.31755133257547724,-0.745765082506777,-1.2729493566103722,-0.07890965633864927,-0.3505810094926209,0.2597754565850494
8,-0.32744120685087547,-0.2270835738594487,-0.2749521148399335,-0.07890953942365923,-0.8573191117149069,0.8914323656167781
9,-0.3687928840271323,0.23584727357488913,0.5148044645574313,-0.07890722769494787,-1.0925420484773558,1.188554362467143
10,0.4759879493349705,1.1106316835180887,1.5416068644313048,-0.07890965570021154,1.2016525899973542,-1.1112642281201828
11,0.24799254008263563,0.5268248039823856,0.20800235192848737,-0.07890965796849789,0.9653912442452499,-0.9907535178935452
12,-0.3206267909166681,-2.0967744201425007,-1.3979344217016483,-0.07890965511457872,-0.6204160734991084,0.4381301938247957
13,-0.1090885129774767,1.1373143403977823,1.0762916470609116,-0.07890965372422015,0.6196684122709601,-0.471718253821056
14,0.3550414091958002,0.8294183975577117,-1.1913298659488583,-0.07890965678964422,1.0842264871536476,-1.0494824183403273
15,-1.7556412948105262,0.9116013816442365,0.3639550585687038,1.4631267933481504,-2.2163609853470794,2.5143395449906527
16,-0.2929086391161223,0.2848739906455406,0.718700702397502,-0.0789096548641104,0.01723402966255095,0.023571819731419398
17,-0.30055658442696953,0.41410106655063594,-0.4284481647228894,-0.07890965378781577,-0.022016559027939267,0.1050399943118083
18,-0.325198274395795,-0.30240802435766834,1.2504252641637055,-0.07890957817431127,-0.8249259873358887,0.85444699393108
19,2.2957008058657635,1.2668345441765387,0.030780292644195434,-0.0789096566267037,2.0145212159772874,-1.9388784657512772
20,-0.36530463421306275,-0.03524913061442366,-0.4455639811642654,-0.0789075875725062,-1.1068455240176807,1.1438206079661928
21,-0.33015833580451487,0.2016485922166451,-0.4101718165545982,-0.07890948086425761,-0.8503498272005787,0.969709049577576
22,-0.32142740035091194,-1.0861699491211625,-1.193238674653473,-0.07890963526711428,-0.770748068522914,0.6926639995144769
23,-0.2542818915239364,-0.19230186799697666,-1.3983788764644678,-0.0789096583426382,0.14361928990610884,-0.2439830818238249
24,-0.2770109857945445,0.4933390332398446,1.1100025202322323,-0.07890965453151583,0.12437317298059411,-0.05616952523148884
25,0.49175042413798703,0.95047280999309,1.2647700280865166,-0.07890965647886868,1.1953405974336675,-1.1411220137144673
26,-0.3096512827095284,-0.23739254761309428,1.1698182758263358,-0.07890965595883423,-0.1737815620051231,0.13851325594024022
27,-0.31842551180869616,-1.0090090500568623,-0.9888008654286407,-0.07890965703839822,-0.40062338963362504,0.26638445215226497
28,3.4663957989518996,1.4213950384344158,-0.06797617486533863,-0.07890965641766669,2.3495924551721137,-2.256484873928136
29,-0.32244340684216116,-0.7611159432987413,0.33824949072869687,-0.07890962055597005,-0.7938868883086648,0.7544216133845755
30,0.019723128521982006,1.1443979129127753,1.7988734521188683,-0.07890965435501013,0.800978196693409,-0.6699005169132486
31,-0.5681826036909771,0.054836626509501434,0.5308781236422969,-0.0786643532505418,-1.5274277777039962,1.5833164513156446
32,-0.37235424970203734,0.09723473010928228,0.8000972132290377,-0.07890683074028204,-1.1211381404918366,1.18577616428362
33,-0.1661173079748278,0.43564005719520893,-0.15272158124201926,-0.0789096565779215,0.4408809128771366,-0.43579075983949467
34,0.27423857353836395,0.7914931058348502,-0.2415038979089402,-0.07890965678984163,1.0157365475001323,-0.9843751750981425
35,0.1658911446588721,0.8282235201877964,0.5970482908904727,-0.07890965633697712,0.9233188249873585,-0.8759900635759224
36,-0.2266050897121407,0.27848422028208986,1.2077724598746507,-0.0789096566210644,0.2805703486140298,-0.29071692041402764
37,1.184453641806242,1.1500112582583273,0.5895631177025364,-0.07890965640322811,1.5927575171301849,-1.519379830987122
38,-0.3320025631467826,-0.5479289675242313,-1.1972363208314334,-0.07890944536965563,-0.9497977051739548,0.8993702946020306
39,0.04721961122105273,0.4888024687439026,-0.15499862697146313,-0.07890965753918615,0.763606267745728,-0.780426598450833
40,1.0307886720147197,1.2322627334639564,-1.0477681520599427,-0.07890965586712882,1.5301465078924148,-1.4341557683077912
41,-0.4092435171580336,0.4506644405983336,-0.9968610436463905,-0.07889946987303906,-1.1996807208470055,1.3387556196222985
42,0.9591465917642081,1.1031373117049823,-0.45184389585188417,-0.07890965639684638,1.4812597591966445,-1.4115746054108962
43,-0.2345049451900299,0.4998465936885409,1.5179671024382821,-0.07890965545907501,0.2810961107109364,-0.23882948683513527
44,-0.2832468745609392,-0.11386397928406002,1.047958433984587,-0.07890965716533219,0.02978329035840833,-0.08957055847533078
45,5.869183002349522,1.0198273014261736,-1.8454572998912955,-0.07890965898684064,2.7949134917589076,-2.814318873195761
46,-0.3266338397032608,-0.7839754514498788,-0.4494007710213313,-0.07890955848167504,-0.9014755769099503,0.8167792881523296
47,-0.3084299062386457,-0.2627462804103301,0.6798317865429384,-0.07890965623765799,-0.1631436441545562,0.11764867252483957
48,0.07489169995475996,0.6336198404770751,-1.0400380639100317,-0.07890965696098498,0.80996602736397,-0.7975952240991072
49,0.23188836047724268,1.2488733125877207,1.6477789620952095,-0.07890965454111006,1.0282622902471816,-0.8929351957126926
50,-0.29832052198720316,-0.15896838012925343,-1.0510310115042416,-0.07890965663799042,-0.06560057948315139,0.017277158069195254
51,-0.18074689382067072,0.026694003318443363,-1.6362108581528627,-0.07890965835807041,0.366729563025409,-0.4481457815473044
52,-0.2866704684978013,-0.10384293543804646,1.098354419315249,-0.07890965698170117,0.012691662716254687,-0.06631282509828408
53,-0.2150328315263908,0.2644666833388399,0.33595694368472473,-0.07890965684926468,0.31049197466480827,-0.32831887089536826
54,-0.28541155956714764,-0.40040946336793637,0.7066223504803707,-0.078909658427111,-0.011778431356897372,-0.10894838182940528
55,-0.5419626501574427,0.8524359386913173,0.8467412142960226,-0.07874515524178953,-1.4066802311708542,1.6375540568223368
56,-0.17538138821779567,0.15553044327844706,-1.1859701042629567,-0.07890965780603124,0.3919135179448597,-0.4463229257781656
57,-0.3136346047745503,-0.6026392389790914,0.5808624975257284,-0.07890965699170736,-0.2628571463198894,0.16642504728367508
58,0.45242113161948966,1.1495092422127484,1.4268138950725449,-0.07890965547592992,1.1894732295657124,-1.089304326080218
59,2.9553961325195623,1.4035606909400609,-0.6563722187406297,-0.07890965629908207,2.2181584356278257,-2.1223431485231443
60,-0.7495567923669012,0.5367937125187503,0.93284416154932,-0.07667530496431606,-1.673348263028373,1.8452558353083808
61,0.06519235700597178,0.5536207862309599,-0.8244516162375388,-0.07890965730165256,0.7907753750416354,-0.7951208857582354
62,-0.41341720739866206,0.4239340224073675,-1.050121535213017,-0.07889816827558052,-1.2133833196370112,1.3464126917150872
63,-0.32069769727219866,-2.5653603968221557,-1.7453542546121787,-0.07890965557081167,-0.6683368222288737,0.43475360252692136
64,3.571767599494147,1.4853754265992771,-0.8228087656240423,-0.07890965615584011,2.3816387635646765,-2.275668641099577
